"time","js.latency","js.accuracy","js.throughput","jet.latency","jet.accuracy","jet.throughput","aws.latency","aws.throughput","aws.accuracy","tcp.latency","tcp.throughput","tcp.accuracy"
581,45.4444,0.875502008,14.56550667,42.9333,0.875502008,13.153152,36.611,12.1871306666667,0.9704,14298.8176666667,23.9803653333333,0.8512
582,44.3556,0.951008646,13.69556533,41.5506,0.951008646,13.21171467,37.5223333333333,13.101512,0.9709,13333.539,23.8481466666667,0.9261
583,43.7614,0.96875,12.26568,41.8556,0.96875,14.00300267,37.3563333333333,13.1734106666667,0.9542,12106.268,23.783544,0.9481
584,43.7363,0.971608833,13.19144267,42.2889,0.971608833,13.74095733,37.8556666666667,13.3720453333333,0.9143,11189.6383333333,24.048336,0.9397
585,43.1222,0.958448754,12.825432,41.8778,0.958448754,13.747936,37.9623333333333,14.670368,0.9383,10487.277,23.8782106666667,0.9576
586,44.236,0.926267281,13.251512,42.7191,0.926267281,13.680272,38.345,14.0194746666667,0.9399,9764.10866666667,23.7351786666667,0.9185
587,44.2667,0.919282511,14.23964,42.6111,0.919282511,13.560744,37.258,14.4604533333333,0.9143,9189.85166666667,24.0814426666667,0.8538
588,44.3258,0.96373057,13.80415733,43.8444,0.96373057,13.70749867,38.336,13.4750693333333,0.927,8628.37966666667,23.6929493333333,0.9178
589,44.2667,0.902723735,13.98609333,42.6556,0.902723735,13.416152,39.2066666666667,15.6039653333333,0.9054,7873.51966666667,24.0939093333333,0.9675
590,44.7111,0.930875576,13.541352,44.6111,0.930875576,14.657264,37.2886666666667,14.392416,0.9184,7030.96133333333,23.9182,0.9478
591,46.4667,0.916408669,14.97030933,44.1011,0.916408669,14.76829867,38.0776666666667,14.7321546666667,0.9034,6264.09666666667,23.7807626666667,0.9333
592,45.1099,0.901840491,15.21937333,43.3297,0.901840491,13.650008,37.47,12.4895653333333,0.895,5578.01233333333,23.9788133333333,0.927
593,44.3258,0.909090909,14.03301333,42.7978,0.909090909,12.65870667,37.1443333333333,10.8825013333333,0.8978,4873.57166666667,23.8950053333333,0.9208
594,43.5714,0.892561984,12.80189067,42.6111,0.892561984,11.86147467,38.9923333333333,10.7688933333333,0.8451,4241.06933333333,23.8928106666667,0.9106
595,42.7303,0.915384615,11.15598133,42.7444,0.915384615,12.61974667,37.889,14.0819573333333,0.8889,3601.26733333333,23.9741706666667,0.8934
596,42.6593,0.818181818,10.72324,42.4111,0.818181818,13.776,37.662,15.293656,0.9274,2676.22166666667,23.9980293333333,0.8818
597,44.5385,0.881118881,13.061792,43.8539,0.881118881,14.77341333,37,13.5671306666667,0.9604,1713.53166666667,23.6269866666667,0.9124
598,45.3146,0.919786096,14.855584,43.7667,0.919786096,12.64844267,38.5723333333333,11.9756106666667,0.9271,1005.066,24.0079786666667,0.935
599,44.3636,0.941176471,13.36664,41.9111,0.941176471,11.60861867,36.8726666666667,12.5888826666667,0.9762,270.416666666667,19.797944,0.9659
600,44.2527,0.933333333,12.48676267,42.7,0.933333333,11.75789867,37.3443333333333,12.647864,0.9695,42.3063333333333,12.6909866666667,0.9701
601,44.0556,0.970238095,12.32634933,42.5506,0.970238095,13.50267733,37.7666666666667,13.4722106666667,0.97,41.6986666666667,13.24052,0.9692
602,43.8556,0.975,12.56521867,42.8556,0.975,13.75508267,37.9343333333333,15.6064986666667,0.8139,43.188,14.8374933333333,0.8139
603,44,0.962121212,13.30775467,43.3778,0.962121212,14.42804533,38.1116666666667,15.601792,0.8921,44.807,15.6589493333333,0.8921
604,45.0112,0.88209607,14.13215733,44.4111,0.88209607,14.20737867,37.6556666666667,14.1168026666667,0.9213,43.8513333333333,14.6905546666667,0.9213
605,45.2333,0.805755396,15.96254133,43.9444,0.805755396,13.639312,37.711,14.7317866666667,0.9496,42.9003333333333,14.6749706666667,0.9496
606,44.956,0.923076923,14.40471733,43.7978,0.923076923,13.92194933,37.4443333333333,13.7631386666667,0.9171,42.6146666666667,13.8190453333333,0.9171
607,44.573,0.932038835,14.48865867,43.1333,0.932038835,13.63906933,37.5666666666667,13.3035413333333,0.9008,41.771,13.5790586666667,0.9008
608,44.7333,0.934782609,13.934672,43.2111,0.934782609,13.61023467,37.718,11.2471466666667,0.9167,41.541,11.9125893333333,0.9167
609,43.2747,0.911564626,13.40971467,42.9111,0.911564626,12.81932533,37.2403333333333,11.8213093333333,0.8902,40.3223333333333,11.3116933333333,0.8902
610,43.5111,0.908450704,11.933368,42.7,0.908450704,12.187808,36.8443333333333,11.4626906666667,0.9143,39.997,11.679704,0.9143
611,43.0225,0.85106383,10.89447467,41.8427,0.85106383,12.70053867,38.7293333333333,11.5366026666667,0.9719,40.3263333333333,11.669152,0.973
612,43.4783,0.910638298,12.11934933,42.2778,0.910638298,11.94773333,38.056,11.5627893333333,0.9795,40.1783333333333,11.4388773333333,0.9778
613,42.9091,0.960960961,11.107624,41.6,0.960960961,11.90728,38.216,10.4728346666667,0.9607,39.3663333333333,10.9408453333333,0.962
614,43.1099,0.979228487,11.47387467,42.2333,0.979228487,11.218728,37.0553333333333,12.2056746666667,0.9072,39.772,11.8360533333333,0.9049
615,42.7222,0.974729242,10.802272,40.6593,0.974729242,11.784776,38.0453333333333,15.646528,0.9236,42.511,14.57608,0.9254
616,43.1348,0.901234568,11.266296,42.6629,0.901234568,13.558496,38.2796666666667,14.2390293333333,0.9212,43.6443333333333,14.4374053333333,0.9212
617,45.2333,0.90212766,13.932024,44.6517,0.90212766,13.436792,38.4506666666667,12.9872133333333,0.9373,41.8033333333333,13.316936,0.9366
618,45.1304,0.948571429,15.55702667,42.9444,0.948571429,12.55404,38.8106666666667,13.94768,0.931,42.9323333333333,13.8420266666667,0.931
619,43.8202,0.917431193,12.68413067,43.2935,0.917431193,12.26598133,39.4603333333333,12.345024,0.9247,42.7486666666667,12.759896,0.9247
620,44.8791,0.926108374,13.630248,43.809,0.926108374,11.36591467,37,11.0096693333333,0.8559,40.9536666666667,11.5079333333333,0.8584
621,44.2022,0.928104575,12.707528,43.2889,0.928104575,11.84471733,38.8836666666667,10.9536186666667,0.8364,39.689,10.72792,0.8302
622,43.4889,0.913207547,11.55407467,41.7889,0.913207547,12.40155733,38.059,14.2073466666667,0.9016,41.4676666666667,13.180504,0.9016
623,43.2247,0.828947368,10.62999733,42.8111,0.828947368,12.831256,37.8853333333333,15.4009706666667,0.9078,42.7463333333333,15.205592,0.9078
624,44.3222,0.819047619,12.26443733,44,0.819047619,14.63958667,38.3223333333333,16.0762186666667,0.8983,43.9573333333333,16.0014613333333,0.8983
625,45.4222,0.961832061,14.636168,44.5889,0.961832061,14.89166667,38.012,14.8134746666667,0.831,44.222,15.141344,0.831
626,46.1222,0.873015873,15.64440267,44.4333,0.873015873,13.43179733,37.069,13.523184,0.8548,42.1366666666667,13.6611333333333,0.8548
627,45.8,0.931506849,15.84342133,43.2111,0.931506849,12.35257067,37.0456666666667,12.2607333333333,0.9281,41.5126666666667,12.7173173333333,0.9281
628,43.6374,0.743801653,13.55722133,43.4111,0.743801653,12.87723733,37.8823333333333,10.4632986666667,0.8957,41.1973333333333,11.194056,0.8957
629,43.6629,0.896551724,12.90934667,41.9333,0.896551724,12.063552,37.6903333333333,9.134928,0.9688,39.2633333333333,9.50013066666667,0.9688
630,43.1222,0.922155689,11.61211467,42.7753,0.922155689,11.60544267,37.947,11.2835173333333,0.9425,38.284,10.440456,0.9425
631,43.2527,0.921212121,9.832704,42.8111,0.921212121,12.18942667,36.7333333333333,12.185112,0.9508,40.478,11.8581333333333,0.9508
632,42.7333,0.978947368,9.557786667,41.8333,0.978947368,12.22768533,38.1496666666667,15.1722133333333,0.9271,41.9356666666667,14.180264,0.9305
633,44.0449,0.933333333,11.4198,42.9222,0.933333333,13.560888,37.3556666666667,13.5411786666667,0.9668,43.6336666666667,14.4277866666667,0.963
634,44.0222,0.923076923,13.161376,44.2222,0.923076923,13.42979733,37.2223333333333,13.6627733333333,0.9508,42.4793333333333,13.6677786666667,0.9508
635,44.9333,0.93989071,14.76933867,43.0222,0.93989071,11.83356267,37.5506666666667,13.9630053333333,0.9592,42.1776666666667,13.7127893333333,0.9592
636,43.8222,0.981818182,13.40475467,42.6517,0.981818182,12.41026933,38.0726666666667,15.1381226666667,0.8889,42.5913333333333,14.5638373333333,0.8889
637,44.0889,0.933333333,13.605144,42.1429,0.933333333,13.609352,38.0556666666667,15.8042613333333,0.8727,43.789,15.7019226666667,0.8727
638,44.2778,0.944444444,13.85244267,42.9222,0.944444444,14.875544,39.832,14.8711493333333,0.8246,44.132,15.3322213333333,0.8246
639,45.8444,0.867256637,15.48024267,44.5056,0.867256637,15.10415467,37.39,14.6782826666667,0.9446,42.456,14.541072,0.9446
640,46.1444,0.845238095,15.606912,44.6556,0.845238095,14.12279467,37.126,12.7465173333333,0.9645,40.5113333333333,13.443008,0.9706
641,45.3333,0.875502008,14.60895467,43.5824,0.875502008,13.07764,37.1446666666667,12.753912,0.9644,39.8683333333333,12.7519466666667,0.9592
642,43.7978,0.951008646,13.57585333,43.0562,0.951008646,13.100424,37.121,13.287232,0.9619,40.0663333333333,13.100216,0.9619
643,43.4222,0.96875,12.48767467,42.8556,0.96875,13.90913867,37.3423333333333,12.959144,0.9431,40.0906666666667,12.9663866666667,0.9406
